match_id,role,raw_name,mapped_name,canonical_athlete_id,sex,weight_class,year
1229,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,ABS,2005
1229,loser,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2005
13877,winner,Craig Jones,Craig Jones,athlete_craig-jones-m,M,88KG,2017
13877,loser,Leandro Lo,Leandro Lo,athlete_leandro-lo-m,M,88KG,2017
3286,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2011
3286,loser,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,99KG,2011
7906,winner,Jared Dopp,Jared Dopp,athlete_jared-dopp-m,M,+99KG,2015
7906,loser,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,+99KG,2015
35093,winner,Tye Ruotolo,Tye Ruotolo,athlete_tye-ruotolo-m,M,ABS,2022
35093,loser,Pedro Marinho,Pedro Marinho,athlete_pedro-marinho-m,M,ABS,2022
35045,winner,Craig Jones,Craig Jones,athlete_craig-jones-m,M,99KG,2022
35045,loser,Joao Costa,Joao Costa,athlete_joao-costa-m,M,99KG,2022
21901,winner,Aaron Johnson,Aaron Johnson,athlete_aaron-johnson-m,M,ABS,2019
21901,loser,Jon Blank,Jon Blank,athlete_jon-blank-m,M,ABS,2019
1660,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,ABS,2007
1660,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,ABS,2007
7997,winner,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,ABS,2015
7997,loser,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,ABS,2015
3234,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,77KG,2011
3234,loser,Enrico Cocco,Enrico Cocco,athlete_enrico-cocco-m,M,77KG,2011
404,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2000
404,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2000
504,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2001
504,loser,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2001
1657,winner,Tarsis Humpreys,Tarsis Humpreys,athlete_tarsis-humpreys-m,M,ABS,2007
1657,loser,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,ABS,2007
21855,winner,Vagner Rocha,Vagner Rocha,athlete_vagner-rocha-m,M,77KG,2019
21855,loser,Servio Tulio,Servio Tulio,athlete_servio-tulio-m,M,77KG,2019
21821,winner,Marcus Almeida,Marcus Almeida,athlete_marcus-almeida-m,M,+99KG,2019
21821,loser,Victor Hugo,Victor Hugo,athlete_victor-hugo-m,M,+99KG,2019
7964,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2015
7964,loser,Gianni Grippo,Gianni Grippo,athlete_gianni-grippo-m,M,66KG,2015
7999,winner,Claudio Calasans,Claudio Calasans,athlete_claudio-calasans-m,M,ABS,2015
7999,loser,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,ABS,2015
21899,winner,Augusto Mendes,Augusto Mendes,athlete_augusto-mendes-m,M,66KG,2019
21899,loser,Kennedy Maciel,Kennedy Maciel,athlete_kennedy-maciel-m,M,66KG,2019
13933,winner,Felipe Pena,Felipe Pena,athlete_felipe-pena-m,M,ABS,2017
13933,loser,Victor Honorio,Victor Honorio,athlete_victor-honorio-m,M,ABS,2017
569,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,ABS,2001
569,loser,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,ABS,2001
3273,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2011
3273,loser,Antonio Braga Neto,Antonio Braga Neto,athlete_antonio-braga-neto-m,M,99KG,2011
3296,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2011
3296,loser,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,77KG,2011
13923,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2017
13923,loser,AJ Agazarm,AJ Agazarm,athlete_aj-agazarm-m,M,66KG,2017
823,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,ABS,2003
823,loser,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,ABS,2003
35087,winner,Amy Campo,Amy Campo,athlete_amy-campo-f,F,+60KG,2022
35087,loser,Rafaela Guedes,Rafaela Guedes,athlete_rafaela-guedes-f,F,+60KG,2022
1203,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,99KG,2005
1203,loser,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2005
21871,winner,Kennedy Maciel,Kennedy Maciel,athlete_kennedy-maciel-m,M,66KG,2019
21871,loser,Richard Alarcon,Richard Alarcon,athlete_richard-alarcon-m,M,66KG,2019
2252,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2009
2252,loser,Kron Gracie,Kron Gracie,athlete_kron-gracie-m,M,77KG,2009
35051,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,99KG,2022
35051,loser,Vinicius Ferreira,Vinicius Ferreira,athlete_vinicius-ferreira-m,M,99KG,2022
7952,winner,Lucas Lepri,Lucas Lepri,athlete_lucas-lepri-m,M,77KG,2015
7952,loser,Otavio Sousa,Otavio Sousa,athlete_otavio-sousa-m,M,77KG,2015
13878,winner,Murilo Santana,Murilo Santana,athlete_murilo-santana-m,M,88KG,2017
13878,loser,James Brasco,James Brasco,athlete_james-brasco-m,M,88KG,2017
2254,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,77KG,2009
2254,loser,Gregor Gracie,Gregor Gracie,athlete_gregor-gracie-m,M,77KG,2009
452,winner,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,+99KG,2000
452,loser,Jose Mario Queiroga,Jose Mario Queiroga,athlete_jose-mario-queiroga-m,M,+99KG,2000
3294,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2011
3294,loser,Gerardi Rinaldi,Gerardi Rinaldi,athlete_gerardi-rinaldi-m,M,+99KG,2011
3274,winner,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,99KG,2011
3274,loser,Antonio Peinado,Antonio Peinado,athlete_antonio-peinado-m,M,99KG,2011
1221,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,ABS,2005
1221,loser,Shinya Aoki,Shinya Aoki,athlete_shinya-aoki-m,M,ABS,2005
1702,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2007
1702,loser,Christian Moriarty,Christian Moriarty,athlete_christian-moriarty-m,M,88KG,2007
787,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,88KG,2003
787,loser,Ryan Gracie,Ryan Gracie,athlete_ryan-gracie-m,M,88KG,2003
2308,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,ABS,2009
2308,loser,Robert Drysdale,Robert Drysdale,athlete_robert-drysdale-m,M,ABS,2009
13951,winner,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2017
13951,loser,Talita Alencar,Talita Alencar,athlete_talita-alencar-f,F,60KG,2017
2265,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,88KG,2009
2265,loser,James Brasco,James Brasco,athlete_james-brasco-m,M,88KG,2009
7956,winner,Bruno Frazatto,Bruno Frazatto,athlete_bruno-frazatto-m,M,66KG,2015
7956,loser,Mark Ramos,Mark Ramos,athlete_mark-ramos-m,M,66KG,2015
7949,winner,Davi Ramos,Davi Ramos,athlete_davi-ramos-m,M,77KG,2015
7949,loser,Gabriel Rollo,Gabriel Rollo,athlete_gabriel-rollo-m,M,77KG,2015
1706,winner,Demian Maia,Demian Maia,athlete_demian-maia-m,M,88KG,2007
1706,loser,Flavio Almeida,Flavio Almeida,athlete_flavio-almeida-m,M,88KG,2007
762,winner,Eddie Bravo,Eddie Bravo,athlete_eddie-bravo-m,M,66KG,2003
762,loser,Gustavo Dantas,Gustavo Dantas,athlete_gustavo-dantas-m,M,66KG,2003
3251,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2011
3251,loser,Augusto Ferrari,Augusto Ferrari,athlete_augusto-ferrari-m,M,99KG,2011
3275,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2011
3275,loser,Radoslaw Turek,Radoslaw Turek,athlete_radoslaw-turek-m,M,99KG,2011
3322,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2011
3322,loser,Penny Thomas,Penny Thomas,athlete_penny-thomas-f,F,+60KG,2011
13940,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2017
13940,loser,Amanda Alequin / Santana,Amanda Santana,athlete_amanda-santana-f,F,+60KG,2017
7979,winner,Mackenzie Dern,Mackenzie Dern,athlete_mackenzie-dern-f,F,60KG,2015
7979,loser,Michelle Nicolini,Michelle Nicolini,athlete_michelle-nicolini-f,F,60KG,2015
422,winner,Marcio Feitosa,Marcio Feitosa,athlete_marcio-feitosa-m,M,77KG,2000
422,loser,Carlos Machado,Carlos Machado,athlete_carlos-machado-m,M,77KG,2000
21827,winner,Tim Spriggs,Tim Spriggs,athlete_tim-spriggs-m,M,99KG,2019
21827,loser,Fellipe Andrew,Fellipe Andrew,athlete_fellipe-andrew-m,M,99KG,2019
13952,winner,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2017
13952,loser,E. Karppinen,E. Karppinen,athlete_e-karppinen-f,F,60KG,2017
3246,winner,Antonio Braga Neto,Antonio Braga Neto,athlete_antonio-braga-neto-m,M,99KG,2011
3246,loser,Igor Praporschchikov,Igor Praporschchikov,athlete_igor-praporschchikov-m,M,99KG,2011
1709,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,99KG,2007
1709,loser,Tomas Szczerek,Tomas Szczerek,athlete_tomas-szczerek-m,M,99KG,2007
1713,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,99KG,2007
1713,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,99KG,2007
2259,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,88KG,2009
2259,loser,Yuji Arai,Yuji Arai,athlete_yuji-arai-m,M,88KG,2009
2299,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,ABS,2009
2299,loser,Janne-Pekka,Janne-Pekka,athlete_jannepekka-m,M,ABS,2009
3232,winner,Claudio Calasans,Claudio Calasans,athlete_claudio-calasans-m,M,77KG,2011
3232,loser,Daniel Strauss,Daniel Strauss,athlete_daniel-strauss-m,M,77KG,2011
7931,winner,Claudio Calasans,Claudio Calasans,athlete_claudio-calasans-m,M,88KG,2015
7931,loser,M. Perez,M. Perez,athlete_m-perez-m,M,88KG,2015
21875,winner,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2019
21875,loser,Elvira Karpinnen,Elvira Karppinen,athlete_elvira-karppinen-f,F,60KG,2019
35073,winner,Bianca Basilio,Bianca Basilio,athlete_bianca-basilio-f,F,60KG,2022
35073,loser,Julia Maele,Julia Maele,athlete_julia-maele-f,F,60KG,2022
13930,winner,Craig Jones,Craig Jones,athlete_craig-jones-m,M,ABS,2017
13930,loser,Chael Sonnen,Chael Sonnen,athlete_chael-sonnen-m,M,ABS,2017
21837,winner,Craig Jones,Craig Jones,athlete_craig-jones-m,M,88KG,2019
21837,loser,Ben Dyson,Ben Dyson,athlete_ben-dyson-m,M,88KG,2019
35074,winner,Brianna Ste-Marie,Brianna Ste-Marie,athlete_brianna-stemarie-f,F,60KG,2022
35074,loser,Elvira Karppinen,Elvira Karppinen,athlete_elvira-karppinen-f,F,60KG,2022
35014,winner,Dante Leon,Dante Leon,athlete_dante-leon-m,M,77KG,2022
35014,loser,Magid Hage,Magid Hage,athlete_magid-hage-m,M,77KG,2022
35020,winner,Dante Leon,Dante Leon,athlete_dante-leon-m,M,77KG,2022
35020,loser,M. Szczecinski,M. Szczecinski,athlete_m-szczecinski-m,M,77KG,2022
7942,winner,Davi Ramos,Davi Ramos,athlete_davi-ramos-m,M,77KG,2015
7942,loser,Young-Ahm,Young-Ahm,athlete_youngahm-m,M,77KG,2015
785,winner,David Terrell,David Terrell,athlete_david-terrell-m,M,88KG,2003
785,loser,Akira Shoji,Akira Shoji,athlete_akira-shoji-m,M,88KG,2003
1187,winner,Demian Maia,Demian Maia,athlete_demian-maia-m,M,88KG,2005
1187,loser,Marko Helen,Marko Helen,athlete_marko-helen-m,M,88KG,2005
1190,winner,Demian Maia,Demian Maia,athlete_demian-maia-m,M,88KG,2005
1190,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2005
1695,winner,Demian Maia,Demian Maia,athlete_demian-maia-m,M,88KG,2007
1695,loser,Yushin Okami,Yushin Okami,athlete_yushin-okami-m,M,88KG,2007
537,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2001
537,loser,M. Yano,M. Yano,athlete_m-yano-m,M,99KG,2001
800,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2003
800,loser,Ilir Lafiti,Ilir Lafiti,athlete_ilir-lafiti-m,M,99KG,2003
820,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,ABS,2003
820,loser,Nate Marquardt,Nate Marquardt,athlete_nate-marquardt-m,M,ABS,2003
827,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,ABS,2003
827,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2003
2274,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2009
2274,loser,Andreas Olsen,Andreas Olsen,athlete_andreas-olsen-m,M,99KG,2009
5022,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2013
5022,loser,Jia Jang,Jia Jang,athlete_jia-jang-m,M,99KG,2013
5032,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2013
5032,loser,Ezra Lenon,Ezra Lenon,athlete_ezra-lenon-m,M,99KG,2013
5054,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,ABS,2013
5054,loser,Hideki Sekine,Hideki Sekine,athlete_hideki-sekine-m,M,ABS,2013
7894,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,+99KG,2015
7894,loser,Lee Hyoung,Lee Hyoung,athlete_lee-hyoung-m,M,+99KG,2015
7985,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,ABS,2015
7985,loser,Ricardo Mesquita,Ricardo Mesquita,athlete_ricardo-mesquita-m,M,ABS,2015
3323,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2011
3323,loser,Hannette Staack,Hanette Staack,athlete_hanette-staack-f,F,+60KG,2011
4973,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2013
4973,loser,Yurika Nakakura,Yurika Nakakura,athlete_yurika-nakakura-f,F,+60KG,2013
4974,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2013
4974,loser,Tammy Griego,Tammy Griego,athlete_tammy-griego-f,F,+60KG,2013
4975,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2013
4975,loser,Fernanda Mazelli,Fernanda Mazelli,athlete_fernanda-mazelli-f,F,+60KG,2013
7980,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2015
7980,loser,Alison Tremblay,Alison Tremblay,athlete_alison-tremblay-f,F,+60KG,2015
7983,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2015
7983,loser,Amanda Santana,Amanda Santana,athlete_amanda-santana-f,F,+60KG,2015
13947,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2017
13947,loser,Talita Treta,Talita Treta,athlete_talita-treta-f,F,+60KG,2017
21879,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2019
21879,loser,Stefanie Egger,Stefanie Egger,athlete_stefanie-egger-f,F,+60KG,2019
21880,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2019
21880,loser,Ana Carolina,Ana Carolina,athlete_ana-carolina-f,F,+60KG,2019
21881,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2019
21881,loser,Carina Santi,Carina Santi,athlete_carina-santi-f,F,+60KG,2019
4993,winner,Gary Tonon,Gary Tonon,athlete_gary-tonon-m,M,77KG,2013
4993,loser,Satori Kitaoka,Satori Kitaoka,athlete_satori-kitaoka-m,M,77KG,2013
35038,winner,Giancarlo Bodoni,Giancarlo Bodoni,athlete_giancarlo-bodoni-m,M,88KG,2022
35038,loser,Eoghan OFlanagan,Eoghan OFlanagan,athlete_eoghan-oflanagan-m,M,88KG,2022
21825,winner,Gordon Ryan,Gordon Ryan,athlete_gordon-ryan-m,M,99KG,2019
21825,loser,Ben Hodgkinson,Ben Hodgkinson,athlete_ben-hodgkinson-m,M,99KG,2019
35058,winner,Gordon Ryan,Gordon Ryan,athlete_gordon-ryan-m,M,+99KG,2022
35058,loser,Heikki Jussila,Heikki Jussila,athlete_heikki-jussila-m,M,+99KG,2022
3221,winner,Justin Rader,Justin Rader,athlete_justin-rader-m,M,66KG,2011
3221,loser,Timo-Juhani,Timo-Juhani,athlete_timojuhani-m,M,66KG,2011
5053,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,ABS,2013
5053,loser,Erza Lennon,Erza Lennon,athlete_erza-lennon-m,M,ABS,2013
7930,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,88KG,2015
7930,loser,J. Urholin,J. Urholin,athlete_j-urholin-m,M,88KG,2015
7937,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,88KG,2015
7937,loser,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2015
13876,winner,Keenan Cornelius,Keenan Cornelius,athlete_keenan-cornelius-m,M,88KG,2017
13876,loser,Piotr Frechowicz,Piotr Frechowicz,athlete_piotr-frechowicz-m,M,88KG,2017
2245,winner,Kron Gracie,Kron Gracie,athlete_kron-gracie-m,M,77KG,2009
2245,loser,Erico Cocco,Erico Cocco,athlete_erico-cocco-m,M,77KG,2009
3231,winner,Kron Gracie,Kron Gracie,athlete_kron-gracie-m,M,77KG,2011
3231,loser,Jason Manly,Jason Manly,athlete_jason-manly-m,M,77KG,2011
4992,winner,Kron Gracie,Kron Gracie,athlete_kron-gracie-m,M,77KG,2013
4992,loser,Andy Wang,Andy Wang,athlete_andy-wang-m,M,77KG,2013
4994,winner,Lucas Lepri,Lucas Lepri,athlete_lucas-lepri-m,M,77KG,2013
4994,loser,Tero Pyylampi,Tero Pyylampi,athlete_tero-pyylampi-m,M,77KG,2013
7944,winner,Lucas Lepri,Lucas Lepri,athlete_lucas-lepri-m,M,77KG,2015
7944,loser,Gamrot Mateusz,Gamrot Mateusz,athlete_gamrot-mateusz-m,M,77KG,2015
13892,winner,Lucas Lepri,Lucas Lepri,athlete_lucas-lepri-m,M,77KG,2017
13892,loser,Osman Kasimov,Osman Kasimov,athlete_osman-kasimov-m,M,77KG,2017
7972,winner,Mackenzie Dern,Mackenzie Dern,athlete_mackenzie-dern-f,F,60KG,2015
7972,loser,Kethe Engen,Kethe Engen,athlete_kethe-engen-f,F,60KG,2015
7977,winner,Mackenzie Dern,Mackenzie Dern,athlete_mackenzie-dern-f,F,60KG,2015
7977,loser,Bia Mesquita,Bia Mesquita,athlete_bia-mesquita-f,F,60KG,2015
35026,winner,Matheus Diniz,Matheus Diniz,athlete_matheus-diniz-m,M,88KG,2022
35026,loser,Rodrigo Dib,Rodrigo Dib,athlete_rodrigo-dib-m,M,88KG,2022
5012,winner,Lucas Leite,Lucas Leite,athlete_lucas-leite-m,M,88KG,2013
5012,loser,Josh Hayden,Josh Hayden,athlete_josh-hayden-m,M,88KG,2013
416,winner,Marcio Feitosa,Marcio Feitosa,athlete_marcio-feitosa-m,M,77KG,2000
416,loser,Caol Uno,Caol Uno,athlete_caol-uno-m,M,77KG,2000
508,winner,Marcio Feitosa,Marcio Feitosa,athlete_marcio-feitosa-m,M,77KG,2001
508,loser,Peter Angerer,Peter Angerer,athlete_peter-angerer-m,M,77KG,2001
515,winner,Marcio Feitosa,Marcio Feitosa,athlete_marcio-feitosa-m,M,77KG,2001
515,loser,F. Vasconcelos,F. Vasconcelos,athlete_f-vasconcelos-m,M,77KG,2001
1161,winner,Marcio Feitosa,Marcio Feitosa,athlete_marcio-feitosa-m,M,66KG,2005
1161,loser,Urija Faber,Urija Faber,athlete_urija-faber-m,M,66KG,2005
5041,winner,Marcus Almeida,Marcus Almeida,athlete_marcus-almeida-m,M,+99KG,2013
5041,loser,Jimmy Freidrich,Jimmy Friedrich,athlete_jimmy-friedrich-m,M,+99KG,2013
5047,winner,Marcus Almeida,Marcus Almeida,athlete_marcus-almeida-m,M,+99KG,2013
5047,loser,Hideki Sekine,Hideki Sekine,athlete_hideki-sekine-m,M,+99KG,2013
13848,winner,Marcus Almeida,Marcus Almeida,athlete_marcus-almeida-m,M,+99KG,2017
13848,loser,A. Zhanpeisov,A. Zhanpeisov,athlete_a-zhanpeisov-m,M,+99KG,2017
13927,winner,Marcus Almeida,Marcus Almeida,athlete_marcus-almeida-m,M,ABS,2017
13927,loser,M. Perez,M. Perez,athlete_m-perez-m,M,ABS,2017
4976,winner,Rafael Mendes,Rafael Mendes,athlete_rafael-mendes-m,M,66KG,2013
4976,loser,Y. Takahito,Y. Takahito,athlete_y-takahito-m,M,66KG,2013
4985,winner,Rafael Mendes,Rafael Mendes,athlete_rafael-mendes-m,M,66KG,2013
4985,loser,Tetsu Suzuki,Tetsu Suzuki,athlete_tetsu-suzuki-m,M,66KG,2013
2228,winner,Ryan Hall,Ryan Hall,athlete_ryan-hall-m,M,66KG,2009
2228,loser,Jeff Curran,Jeff Curran,athlete_jeff-curran-m,M,66KG,2009
3223,winner,Ryan Hall,Ryan Hall,athlete_ryan-hall-m,M,66KG,2011
3223,loser,Tetsu Hadario,Tetsu Hadario,athlete_tetsu-hadario-m,M,66KG,2011
13849,winner,Tim Spriggs,Tim Spriggs,athlete_tim-spriggs-m,M,+99KG,2017
13849,loser,J. Pietkainen,J. Pietkainen,athlete_j-pietkainen-m,M,+99KG,2017
7927,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,88KG,2015
7927,loser,Ricardo Mesquita,Ricardo Mesquita,athlete_ricardo-mesquita-m,M,88KG,2015
7934,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,88KG,2015
7934,loser,Zbigniew Tyszka,Zbigniew Tyszka,athlete_zbigniew-tyszka-m,M,88KG,2015
7988,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,ABS,2015
7988,loser,Hideki Shrek,Hideki Sekine,athlete_hideki-sekine-m,M,ABS,2015
13870,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,99KG,2017
13870,loser,M. Perez,M. Perez,athlete_m-perez-m,M,99KG,2017
21813,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,+99KG,2019
21813,loser,Elliot Marshal,Elliot Marshal,athlete_elliot-marshal-m,M,+99KG,2019
35048,winner,Yuri Simoes,Yuri Simoes,athlete_yuri-simoes-m,M,99KG,2022
35048,loser,Luke Griffith,Luke Griffith,athlete_luke-griffith-m,M,99KG,2022
13911,winner,Geovanny Martinez,Geovanny Martinez,athlete_geovanny-martinez-m,M,66KG,2017
13911,loser,Kamil Wilk,Kamil Wilk,athlete_kamil-wilk-m,M,66KG,2017
13851,winner,Victor Honorio,Victor Honorio,athlete_victor-honorio-m,M,+99KG,2017
13851,loser,Jesseray Childrey,Jesseray Childrey,athlete_jesseray-childrey-m,M,+99KG,2017
13926,winner,Victor Honorio,Victor Honorio,athlete_victor-honorio-m,M,ABS,2017
13926,loser,A. Zhanpeisov,A. Zhanpeisov,athlete_a-zhanpeisov-m,M,ABS,2017
5038,winner,Jared Dopp,Jared Dopp,athlete_jared-dopp-m,M,+99KG,2013
5038,loser,Amir Allam,Amir Allam,athlete_amir-allam-m,M,+99KG,2013
13847,winner,Jared Dopp,Jared Dopp,athlete_jared-dopp-m,M,+99KG,2017
13847,loser,Abdulaev Ruslan,Abdulaev Ruslan,athlete_abdulaev-ruslan-m,M,+99KG,2017
13863,winner,Mahamed Aly,Mahamed Aly,athlete_mahamed-aly-m,M,99KG,2017
13863,loser,Kamil Uminski,Kamil Huminski,athlete_kamil-huminski-m,M,99KG,2017
13929,winner,Mahamed Aly,Mahamed Aly,athlete_mahamed-aly-m,M,ABS,2017
13929,loser,Eliott Kelly,Eliott Kelly,athlete_eliott-kelly-m,M,ABS,2017
21902,winner,Mahamed Aly,Mahamed Aly,athlete_mahamed-aly-m,M,ABS,2019
21902,loser,Jon Hansen,Jon Hansen,athlete_jon-hansen-m,M,ABS,2019
178,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1998
178,loser,Yousef Elzien,Yousef Elzien,athlete_yousef-elzien-m,M,+99KG,1998
182,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1998
182,loser,Ricardo Moraes,Ricardo Moraes,athlete_ricardo-moraes-m,M,+99KG,1998
183,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1998
183,loser,Firas Nakdali,Firas Nakdali,athlete_firas-nakdali-m,M,+99KG,1998
185,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1998
185,loser,Sean Alvarez,Sean Alvarez,athlete_sean-alvarez-m,M,+99KG,1998
345,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,1999
345,loser,Rocky Batastini,Rocky Batastini,athlete_rocky-batastini-m,M,+99KG,1999
362,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,ABS,1999
362,loser,Kim Mason,Kim Mason,athlete_kim-mason-m,M,ABS,1999
451,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2000
451,loser,Carlos Barreto,Carlos Barreto,athlete_carlos-barreto-m,M,+99KG,2000
457,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2000
457,loser,Ricardo Moraes,Ricardo Moraes,athlete_ricardo-moraes-m,M,+99KG,2000
547,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2001
547,loser,Y. Yatso,Y. Yatso,athlete_y-yatso-m,M,+99KG,2001
559,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,ABS,2001
559,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2001
